id	name	party	age in days	constituency	forum	language	date	topic	cardinal number in debate	text
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	266	266. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to introduce radical new modern Kenny report-style powers to ensure sharing of the increase in land values from rezoning decisions and greater community gain. [7128/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	267	267. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to ending strategic housing developments, returning planning decisions to local authorities and reforming the judicial review process. [7129/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	268	268. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All on introducing a new tax to activate vacant land for residential purposes. [7130/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	269	269. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All on a new Croí Cónaithe cities fund to increase owner-occupier apartment development in city centres. [7133/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	270	270. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All on increased funding capacity for the LDA for strategic development of public lands for affordable and social housing in city and town centres. [7134/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	271	271. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to targeted funding via the urban regeneration and development fund and rural regeneration and development fund to support the town centre first approach, as part of the wider objectives for the regeneration of cities, towns and rural areas. [7135/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	272	272. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to planning exemptions for above shop conversions and guidance relating to protected structures. [7136/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	273	273. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All for a minimum building energy rating standards for private rental dwellings. [7146/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	274	274. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to a nationwide, local authority-led, compulsory purchase order scheme to purchase vacant homes. [7147/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	328	328. Deputy Sean Sherlock asked the Minister for Education if she will ensure an early date for the results for the Leaving Certificate for a family (details supplied). [6659/23]
